A,p,D_over_Dc,D,s,margin
3,0.6533333333333333,0.5,5.167787101393688e-07,2.1443951023931955,0.4999999925032983
3,0.6533333333333333,0.5,5.167787101393688e-07,2.4767942861253944,0.49999999269805695
3,0.6533333333333333,0.5,5.167787101393688e-07,2.8091934698575938,0.4999999926295151
3,0.6533333333333333,0.5,5.167787101393688e-07,3.141592653589793,0.4999999927520631
3,0.6533333333333333,0.7,7.234901941951163e-07,0.15,0.5000000285807391
3,0.6533333333333333,0.7,7.234901941951163e-07,0.48239918373219925,0.5000000004030771
3,0.6533333333333333,0.7,7.234901941951163e-07,0.8147983674643985,0.49999998902005793
3,0.6533333333333333,0.7,7.234901941951163e-07,1.1471975511965977,0.49999999045853216
3,0.6533333333333333,0.7,7.234901941951163e-07,1.4795967349287968,0.4999999901527763
3,0.6533333333333333,0.7,7.234901941951163e-07,1.8119959186609962,0.4999999898401466
3,0.6533333333333333,0.7,7.234901941951163e-07,2.1443951023931955,0.49999998984810046
3,0.6533333333333333,0.7,7.234901941951163e-07,2.4767942861253944,0.4999999899935115
3,0.6533333333333333,0.7,7.234901941951163e-07,2.8091934698575938,0.4999999899766392
3,0.6533333333333333,0.7,7.234901941951163e-07,3.141592653589793,0.49999999010045837
3,0.6533333333333333,0.85,8.78523807236927e-07,0.15,0.500000001018837
3,0.6533333333333333,0.85,8.78523807236927e-07,0.48239918373219925,0.49999998868596984
3,0.6533333333333333,0.85,8.78523807236927e-07,0.8147983674643985,0.4999999868176763
3,0.6533333333333333,0.85,8.78523807236927e-07,1.1471975511965977,0.49999998835367876
3,0.6533333333333333,0.85,8.78523807236927e-07,1.4795967349287968,0.4999999875276524
3,0.6533333333333333,0.85,8.78523807236927e-07,1.8119959186609962,0.49999998751692165
3,0.6533333333333333,0.85,8.78523807236927e-07,2.1443951023931955,0.49999998761503917
3,0.6533333333333333,0.85,8.78523807236927e-07,2.4767942861253944,0.49999998766455533
3,0.6533333333333333,0.85,8.78523807236927e-07,2.8091934698575938,0.4999999875257308
3,0.6533333333333333,0.85,8.78523807236927e-07,3.141592653589793,0.49999998723029715
3,0.6533333333333333,1.0,1.0335574202787376e-06,0.15,0.4999999982164198
3,0.6533333333333333,1.0,1.0335574202787376e-06,0.48239918373219925,0.4999999869039997
3,0.6533333333333333,1.0,1.0335574202787376e-06,0.8147983674643985,0.4999999859262416
3,0.6533333333333333,1.0,1.0335574202787376e-06,1.1471975511965977,0.4999999854242527
3,0.6533333333333333,1.0,1.0335574202787376e-06,1.4795967349287968,0.4999999855838053
3,0.6533333333333333,1.0,1.0335574202787376e-06,1.8119959186609962,0.4999999852680157
3,0.6533333333333333,1.0,1.0335574202787376e-06,2.1443951023931955,0.4999999853480388
3,0.6533333333333333,1.0,1.0335574202787376e-06,2.4767942861253944,0.4999999852840764
3,0.6533333333333333,1.0,1.0335574202787376e-06,2.8091934698575938,0.49999998550823
3,0.6533333333333333,1.0,1.0335574202787376e-06,3.141592653589793,0.499999985432507
4,0.015,0.15,2.8986825556291674e-06,0.15,0.42646555572053413
4,0.015,0.15,2.8986825556291674e-06,0.48239918373219925,0.4264654721680414
4,0.015,0.15,2.8986825556291674e-06,0.8147983674643985,0.426465334639619
4,0.015,0.15,2.8986825556291674e-06,1.1471975511965977,0.42646514891575515
4,0.015,0.15,2.8986825556291674e-06,1.4795967349287968,0.42646493199551316
4,0.015,0.15,2.8986825556291674e-06,1.8119959186609962,0.4264647083849833
4,0.015,0.15,2.8986825556291674e-06,2.1443951023931955,0.4264645024881579
4,0.015,0.15,2.8986825556291674e-06,2.4767942861253944,0.4264643368270724
4,0.015,0.15,2.8986825556291674e-06,2.8091934698575938,0.42646422975641474
4,0.015,0.15,2.8986825556291674e-06,3.141592653589793,0.4264641926558046
4,0.015,0.3,5.797365111258335e-06,0.15,0.35293035201999445
4,0.015,0.3,5.797365111258335e-06,0.48239918373219925,0.3529300830266511
4,0.015,0.3,5.797365111258335e-06,0.8147983674643985,0.3529295538814803
4,0.015,0.3,5.797365111258335e-06,1.1471975511965977,0.3529288258802006
4,0.015,0.3,5.797365111258335e-06,1.4795967349287968,0.35292797866421255
4,0.015,0.3,5.797365111258335e-06,1.8119959186609962,0.35292710516932746
4,0.015,0.3,5.797365111258335e-06,2.1443951023931955,0.35292630077402043
4,0.015,0.3,5.797365111258335e-06,2.4767942861253944,0.3529256537770544
4,0.015,0.3,5.797365111258335e-06,2.8091934698575938,0.3529252349235821
4,0.015,0.3,5.797365111258335e-06,3.141592653589793,0.3529250899629188
4,0.015,0.5,9.662275185430558e-06,0.15,0.25488232172619396
4,0.015,0.5,9.662275185430558e-06,0.48239918373219925,0.2548815838838343
4,0.015,0.5,9.662275185430558e-06,0.8147983674643985,0.25488016027101357
4,0.015,0.5,9.662275185430558e-06,1.1471975511965977,0.25487820211369683
4,0.015,0.5,9.662275185430558e-06,1.4795967349287968,0.2548759234295406
4,0.015,0.5,9.662275185430558e-06,1.8119959186609962,0.25487357376062447
4,0.015,0.5,9.662275185430558e-06,2.1443951023931955,0.25487141030834826
4,0.015,0.5,9.662275185430558e-06,2.4767942861253944,0.2548696697978856
4,0.015,0.5,9.662275185430558e-06,2.8091934698575938,0.25486854299135353
4,0.015,0.5,9.662275185430558e-06,3.141592653589793,0.2548681531474557
4,0.015,0.7,1.352718525960278e-05,0.15,0.15683299537553563
4,0.015,0.7,1.352718525960278e-05,0.48239918373219925,0.15683160310274058
4,0.015,0.7,1.352718525960278e-05,0.8147983674643985,0.15682890518895332
4,0.015,0.7,1.352718525960278e-05,1.1471975511965977,0.15682519253520155
4,0.015,0.7,1.352718525960278e-05,1.4795967349287968,0.15682087231422615
4,0.015,0.7,1.352718525960278e-05,1.8119959186609962,0.15681641751753062
4,0.015,0.7,1.352718525960278e-05,2.1443951023931955,0.15681231561093378
4,0.015,0.7,1.352718525960278e-05,2.4767942861253944,0.1568090158192541
4,0.015,0.7,1.352718525960278e-05,2.8091934698575938,0.15680687937010096
4,0.015,0.7,1.352718525960278e-05,3.141592653589793,0.15680614026952955
4,0.015,0.85,1.6425867815231947e-05,0.15,0.08329516060760866
4,0.015,0.85,1.6425867815231947e-05,0.48239918373219925,0.08329316192514624
4,0.015,0.85,1.6425867815231947e-05,0.8147983674643985,0.08328928417743553
4,0.015,0.85,1.6425867815231947e-05,1.1471975511965977,0.08328394889541557
4,0.015,0.85,1.6425867815231947e-05,1.4795967349287968,0.083277740273217
4,0.015,0.85,1.6425867815231947e-05,1.8119959186609962,0.08327133813499388
4,0.015,0.85,1.6425867815231947e-05,2.1443951023931955,0.08326544320972884
4,0.015,0.85,1.6425867815231947e-05,2.4767942861253944,0.08326070102873495
4,0.015,0.85,1.6425867815231947e-05,2.8091934698575938,0.08325763073963355
4,0.015,0.85,1.6425867815231947e-05,3.141592653589793,0.0832565685653277
4,0.015,1.0,1.9324550370861115e-05,0.15,0.009756602827401872
4,0.015,1.0,1.9324550370861115e-05,0.48239918373219925,0.00975391272650561
4,0.015,1.0,1.9324550370861115e-05,0.8147983674643985,0.009748684945966701
4,0.015,1.0,1.9324550370861115e-05,1.1471975511965977,0.009741492622718395
4,0.015,1.0,1.9324550370861115e-05,1.4795967349287968,0.009733123063791371
4,0.015,1.0,1.9324550370861115e-05,1.8119959186609962,0.009724492364350912
4,0.015,1.0,1.9324550370861115e-05,2.1443951023931955,0.009716545651842434
4,0.015,1.0,1.9324550370861115e-05,2.4767942861253944,0.009710152735745048
4,0.015,1.0,1.9324550370861115e-05,2.8091934698575938,0.009706013717801554
4,0.015,1.0,1.9324550370861115e-05,3.141592653589793,0.009704581765702658
4,0.021042758280100115,0.15,5.774965053468445e-06,0.15,0.4270365587592
4,0.021042758280100115,0.15,5.774965053468445e-06,0.48239918373219925,0.42703642142779774
4,0.021042758280100115,0.15,5.774965053468445e-06,0.8147983674643985,0.42703615668407946
4,0.021042758280100115,0.15,5.774965053468445e-06,1.1471975511965977,0.42703579222380994
4,0.021042758280100115,0.15,5.774965053468445e-06,1.4795967349287968,0.4270353681058663
4,0.021042758280100115,0.15,5.774965053468445e-06,1.8119959186609962,0.42703493058995745
4,0.021042758280100115,0.15,5.774965053468445e-06,2.1443951023931955,0.4270345277586505
4,0.021042758280100115,0.15,5.774965053468445e-06,2.4767942861253944,0.42703420371856504
4,0.021042758280100115,0.15,5.774965053468445e-06,2.8091934698575938,0.42703399391072083
4,0.021042758280100115,0.15,5.774965053468445e-06,3.141592653589793,0.4270339212446568
4,0.021042758280100115,0.3,1.154993010693689e-05,0.15,0.35407168238000386
4,0.021042758280100115,0.3,1.154993010693689e-05,0.48239918373219925,0.35407115041444825
4,0.021042758280100115,0.3,1.154993010693689e-05,0.8147983674643985,0.35407011527092935
4,0.021042758280100115,0.3,1.154993010693689e-05,1.1471975511965977,0.35406869079697545
4,0.021042758280100115,0.3,1.154993010693689e-05,1.4795967349287968,0.3540670332505198
4,0.021042758280100115,0.3,1.154993010693689e-05,1.8119959186609962,0.3540653241915197
4,0.021042758280100115,0.3,1.154993010693689e-05,2.1443951023931955,0.35406375046944105
4,0.021042758280100115,0.3,1.154993010693689e-05,2.4767942861253944,0.35406248443910937
4,0.021042758280100115,0.3,1.154993010693689e-05,2.8091934698575938,0.35406166480941326
4,0.021042758280100115,0.3,1.154993010693689e-05,3.141592653589793,0.35406138122164466
4,0.021042758280100115,0.5,1.9249883511561483e-05,0.15,0.25678295680630403
4,0.021042758280100115,0.5,1.9249883511561483e-05,0.48239918373219925,0.256781524651442
4,0.021042758280100115,0.5,1.9249883511561483e-05,0.8147983674643985,0.2567787403509325
4,0.021042758280100115,0.5,1.9249883511561483e-05,1.1471975511965977,0.2567749096048284
4,0.021042758280100115,0.5,1.9249883511561483e-05,1.4795967349287968,0.25677045172496693
4,0.021042758280100115,0.5,1.9249883511561483e-05,1.8119959186609962,0.25676585470447355
4,0.021042758280100115,0.5,1.9249883511561483e-05,2.1443951023931955,0.256761621996878
4,0.021042758280100115,0.5,1.9249883511561483e-05,2.4767942861253944,0.25675821684763966
4,0.021042758280100115,0.5,1.9249883511561483e-05,2.8091934698575938,0.2567560122182455
4,0.021042758280100115,0.5,1.9249883511561483e-05,3.141592653589793,0.25675524951404416
4,0.021042758280100115,0.7,2.6949836916186075e-05,0.15,0.15949169545838604
4,0.021042758280100115,0.7,2.6949836916186075e-05,0.48239918373219925,0.15948897713564913
4,0.021042758280100115,0.7,2.6949836916186075e-05,0.8147983674643985,0.15948369823516373
4,0.021042758280100115,0.7,2.6949836916186075e-05,1.1471975511965977,0.159476436342322
4,0.021042758280100115,0.7,2.6949836916186075e-05,1.4795967349287968,0.15946798546532248
4,0.021042758280100115,0.7,2.6949836916186075e-05,1.8119959186609962,0.1594592708833218
4,0.021042758280100115,0.7,2.6949836916186075e-05,2.1443951023931955,0.1594512466734761
4,0.021042758280100115,0.7,2.6949836916186075e-05,2.4767942861253944,0.15944479143831836
4,0.021042758280100115,0.7,2.6949836916186075e-05,2.8091934698575938,0.15944061200796789
4,0.021042758280100115,0.7,2.6949836916186075e-05,3.141592653589793,0.15943916608458797
4,0.021042758280100115,0.85,3.272480196965452e-05,0.15,0.08652158215489614
4,0.021042758280100115,0.85,3.272480196965452e-05,0.48239918373219925,0.08651767809045174
4,0.021042758280100115,0.85,3.272480196965452e-05,0.8147983674643985,0.08651009322322767
4,0.021042758280100115,0.85,3.272480196965452e-05,1.1471975511965977,0.086499657784886
4,0.021042758280100115,0.85,3.272480196965452e-05,1.4795967349287968,0.08648751408697652
4,0.021042758280100115,0.85,3.272480196965452e-05,1.8119959186609962,0.0864749913680205
4,0.021042758280100115,0.85,3.272480196965452e-05,2.1443951023931955,0.0864634606532726
4,0.021042758280100115,0.85,3.272480196965452e-05,2.4767942861253944,0.0864541844346356
4,0.021042758280100115,0.85,3.272480196965452e-05,2.8091934698575938,0.08644817856696063
4,0.021042758280100115,0.85,3.272480196965452e-05,3.141592653589793,0.0864461007436983
4,0.021042758280100115,1.0,3.8499767023122966e-05,0.15,0.013550047062372617
4,0.021042758280100115,1.0,3.8499767023122966e-05,0.48239918373219925,0.013544784785785025
4,0.021042758280100115,1.0,3.8499767023122966e-05,0.8147983674643985,0.013534560724421274
4,0.021042758280100115,1.0,3.8499767023122966e-05,1.1471975511965977,0.013520494424098306
4,0.021042758280100115,1.0,3.8499767023122966e-05,1.4795967349287968,0.01350412540883017
4,0.021042758280100115,1.0,3.8499767023122966e-05,1.8119959186609962,0.013487245389815605
4,0.021042758280100115,1.0,3.8499767023122966e-05,2.1443951023931955,0.01347170245860152
4,0.021042758280100115,1.0,3.8499767023122966e-05,2.4767942861253944,0.013459198448422471
4,0.021042758280100115,1.0,3.8499767023122966e-05,2.8091934698575938,0.013451102708308182
4,0.021042758280100115,1.0,3.8499767023122966e-05,3.141592653589793,0.0134483018764322
4,0.029519845068981462,0.15,1.1563466998875532e-05,0.15,0.42781899931069045
4,0.029519845068981462,0.15,1.1563466998875532e-05,0.48239918373219925,0.4278187333865402
4,0.029519845068981462,0.15,1.1563466998875532e-05,0.8147983674643985,0.42781821649985163
4,0.029519845068981462,0.15,1.1563466998875532e-05,1.1471975511965977,0.42781750466745505
4,0.029519845068981462,0.15,1.1563466998875532e-05,1.4795967349287968,0.4278166764644815
4,0.029519845068981462,0.15,1.1563466998875532e-05,1.8119959186609962,0.4278158224914119
4,0.029519845068981462,0.15,1.1563466998875532e-05,2.1443951023931955,0.4278150361604931
4,0.029519845068981462,0.15,1.1563466998875532e-05,2.4767942861253944,0.4278144035926814
4,0.029519845068981462,0.15,1.1563466998875532e-05,2.8091934698575938,0.42781399407429754
4,0.029519845068981462,0.15,1.1563466998875532e-05,3.141592653589793,0.42781385236482916
4,0.029519845068981462,0.3,2.3126933997751063e-05,0.15,0.35563516236255643
4,0.029519845068981462,0.3,2.3126933997751063e-05,0.48239918373219925,0.35563412154652263
4,0.029519845068981462,0.3,2.3126933997751063e-05,0.8147983674643985,0.35563210113704935
4,0.029519845068981462,0.3,2.3126933997751063e-05,1.1471975511965977,0.35562932089579236
4,0.029519845068981462,0.3,2.3126933997751063e-05,1.4795967349287968,0.3556260856385176
4,0.029519845068981462,0.3,2.3126933997751063e-05,1.8119959186609962,0.35562274935592897
4,0.029519845068981462,0.3,2.3126933997751063e-05,2.1443951023931955,0.35561967741906897
4,0.029519845068981462,0.3,2.3126933997751063e-05,2.4767942861253944,0.35561720607266123
4,0.029519845068981462,0.3,2.3126933997751063e-05,2.8091934698575938,0.35561560601634956
4,0.029519845068981462,0.3,2.3126933997751063e-05,3.141592653589793,0.35561505246876846
4,0.029519845068981462,0.5,3.8544889996251774e-05,0.15,0.2593856356734161
4,0.029519845068981462,0.5,3.8544889996251774e-05,0.48239918373219925,0.25938284052457017
4,0.029519845068981462,0.5,3.8544889996251774e-05,0.8147983674643985,0.2593774063329888
4,0.029519845068981462,0.5,3.8544889996251774e-05,1.1471975511965977,0.2593699299887391
4,0.029519845068981462,0.5,3.8544889996251774e-05,1.4795967349287968,0.25936122963109653
4,0.029519845068981462,0.5,3.8544889996251774e-05,1.8119959186609962,0.25935225764433434
4,0.029519845068981462,0.5,3.8544889996251774e-05,2.1443951023931955,0.2593439961882993
4,0.029519845068981462,0.5,3.8544889996251774e-05,2.4767942861253944,0.25933734995379387
4,0.029519845068981462,0.5,3.8544889996251774e-05,2.8091934698575938,0.25933304680800484
4,0.029519845068981462,0.5,3.8544889996251774e-05,3.141592653589793,0.2593315580441482
4,0.029519845068981462,0.7,5.396284599475248e-05,0.15,0.16313108507069263
4,0.029519845068981462,0.7,5.396284599475248e-05,0.48239918373219925,0.16312578306905312
4,0.029519845068981462,0.7,5.396284599475248e-05,0.8147983674643985,0.16311548352458405
4,0.029519845068981462,0.7,5.396284599475248e-05,1.1471975511965977,0.16310131311735265
4,0.029519845068981462,0.7,5.396284599475248e-05,1.4795967349287968,0.16308482243011269
4,0.029519845068981462,0.7,5.396284599475248e-05,1.8119959186609962,0.16306781648175073
4,0.029519845068981462,0.7,5.396284599475248e-05,2.1443951023931955,0.16305215709955623
4,0.029519845068981462,0.7,5.396284599475248e-05,2.4767942861253944,0.16303955910452927
4,0.029519845068981462,0.7,5.396284599475248e-05,2.8091934698575938,0.16303140235437374
4,0.029519845068981462,0.7,5.396284599475248e-05,3.141592653589793,0.16302858037893397
4,0.029519845068981462,0.85,6.552631299362801e-05,0.15,0.0909368750619699
4,0.029519845068981462,0.85,6.552631299362801e-05,0.48239918373219925,0.09092925831168697
4,0.029519845068981462,0.85,6.552631299362801e-05,0.8147983674643985,0.09091446045375551
4,0.029519845068981462,0.85,6.552631299362801e-05,1.1471975511965977,0.09089410078891103
4,0.029519845068981462,0.85,6.552631299362801e-05,1.4795967349287968,0.09087040719466044
4,0.029519845068981462,0.85,6.552631299362801e-05,1.8119959186609962,0.09084597295423924
4,0.029519845068981462,0.85,6.552631299362801e-05,2.1443951023931955,0.09082347319275264
4,0.029519845068981462,0.85,6.552631299362801e-05,2.4767942861253944,0.09080537193780858
4,0.029519845068981462,0.85,6.552631299362801e-05,2.8091934698575938,0.09079365192660016
4,0.029519845068981462,0.85,6.552631299362801e-05,3.141592653589793,0.09078959716517798
4,0.029519845068981462,1.0,7.708977999250355e-05,0.15,0.0187398471575142
4,0.029519845068981462,1.0,7.708977999250355e-05,0.48239918373219925,0.01872958105288225
4,0.029519845068981462,1.0,7.708977999250355e-05,0.8147983674643985,0.01870963755942645
4,0.029519845068981462,1.0,7.708977999250355e-05,1.1471975511965977,0.01868219800569415
4,0.029519845068981462,1.0,7.708977999250355e-05,1.4795967349287968,0.01865026484032395
4,0.029519845068981462,1.0,7.708977999250355e-05,1.8119959186609962,0.01861733314102043
4,0.029519845068981462,1.0,7.708977999250355e-05,2.1443951023931955,0.01858700841487626
4,0.029519845068981462,1.0,7.708977999250355e-05,2.4767942861253944,0.01856261166960227
4,0.029519845068981462,1.0,7.708977999250355e-05,2.8091934698575938,0.018546815440285913
4,0.029519845068981462,1.0,7.708977999250355e-05,3.141592653589793,0.018541350423057157
4,0.04141193095017215,0.15,2.3320787603337696e-05,0.15,0.428880302778881
4,0.04141193095017215,0.15,2.3320787603337696e-05,0.48239918373219925,0.4288797845960246
4,0.04141193095017215,0.15,2.3320787603337696e-05,0.8147983674643985,0.4288787781509038
4,0.04141193095017215,0.15,2.3320787603337696e-05,1.1471975511965977,0.42887739344555054
4,0.04141193095017215,0.15,2.3320787603337696e-05,1.4795967349287968,0.42887578203385557
4,0.04141193095017215,0.15,2.3320787603337696e-05,1.8119959186609962,0.42887412039049666
4,0.04141193095017215,0.15,2.3320787603337696e-05,2.1443951023931955,0.4288725903109114
4,0.04141193095017215,0.15,2.3320787603337696e-05,2.4767942861253944,0.42887135943000443
4,0.04141193095017215,0.15,2.3320787603337696e-05,2.8091934698575938,0.4288705624997271
4,0.04141193095017215,0.15,2.3320787603337696e-05,3.141592653589793,0.42887028680080497
4,0.04141193095017215,0.3,4.664157520667539e-05,0.15,0.35775496921252237
4,0.04141193095017215,0.3,4.664157520667539e-05,0.48239918373219925,0.35775294533160973
4,0.04141193095017215,0.3,4.664157520667539e-05,0.8147983674643985,0.35774901409242155
4,0.04141193095017215,0.3,4.664157520667539e-05,1.1471975511965977,0.3577436054776786
4,0.04141193095017215,0.3,4.664157520667539e-05,1.4795967349287968,0.35773731122923946
4,0.04141193095017215,0.3,4.664157520667539e-05,1.8119959186609962,0.3577308202902234
4,0.04141193095017215,0.3,4.664157520667539e-05,2.1443951023931955,0.357724843352923
4,0.04141193095017215,0.3,4.664157520667539e-05,2.4767942861253944,0.3577200348809977
4,0.04141193095017215,0.3,4.664157520667539e-05,2.8091934698575938,0.35771692157057466
4,0.04141193095017215,0.3,4.664157520667539e-05,3.141592653589793,0.3577158444709576
4,0.04141193095017215,0.5,7.773595867779232e-05,0.15,0.26291243439452416
4,0.04141193095017215,0.5,7.773595867779232e-05,0.48239918373219925,0.2629069946594873
4,0.04141193095017215,0.5,7.773595867779232e-05,0.8147983674643985,0.26289642591703033
4,0.04141193095017215,0.5,7.773595867779232e-05,1.1471975511965977,0.2628818845684735
4,0.04141193095017215,0.5,7.773595867779232e-05,1.4795967349287968,0.2628649614999392
4,0.04141193095017215,0.5,7.773595867779232e-05,1.8119959186609962,0.2628475088655169
4,0.04141193095017215,0.5,7.773595867779232e-05,2.1443951023931955,0.2628314374400307
4,0.04141193095017215,0.5,7.773595867779232e-05,2.4767942861253944,0.26281850745422686
4,0.04141193095017215,0.5,7.773595867779232e-05,2.8091934698575938,0.26281013552430976
4,0.04141193095017215,0.5,7.773595867779232e-05,3.141592653589793,0.26280723906018455
4,0.04141193095017215,0.7,0.00010883034214890923,0.15,0.16805990962971062
4,0.04141193095017215,0.7,0.00010883034214890923,0.48239918373219925,0.16804960240487365
4,0.04141193095017215,0.7,0.00010883034214890923,0.8147983674643985,0.1680295762392805
4,0.04141193095017215,0.7,0.00010883034214890923,1.1471975511965977,0.16800202174241363
4,0.04141193095017215,0.7,0.00010883034214890923,1.4795967349287968,0.1679699529777372
4,0.04141193095017215,0.7,0.00010883034214890923,1.8119959186609962,0.1679368793885354
4,0.04141193095017215,0.7,0.00010883034214890923,2.1443951023931955,0.16790642211888018
4,0.04141193095017215,0.7,0.00010883034214890923,2.4767942861253944,0.1678819174572992
4,0.04141193095017215,0.7,0.00010883034214890923,2.8091934698575938,0.16786605072114913
4,0.04141193095017215,0.7,0.00010883034214890923,3.141592653589793,0.16786056120145076
4,0.04141193095017215,0.85,0.00013215112975224693,0.15,0.09691397196081342
4,0.04141193095017215,0.85,0.00013215112975224693,0.48239918373219925,0.09689916478125649
4,0.04141193095017215,0.85,0.00013215112975224693,0.8147983674643985,0.096870398054274
4,0.04141193095017215,0.85,0.00013215112975224693,1.1471975511965977,0.09683081645137559
4,0.04141193095017215,0.85,0.00013215112975224693,1.4795967349287968,0.09678474916880986
4,0.04141193095017215,0.85,0.00013215112975224693,1.8119959186609962,0.09673723728316719
4,0.04141193095017215,0.85,0.00013215112975224693,2.1443951023931955,0.09669348283570267
4,0.04141193095017215,0.85,0.00013215112975224693,2.4767942861253944,0.09665827908402269
4,0.04141193095017215,0.85,0.00013215112975224693,2.8091934698575938,0.09663548436436797
4,0.04141193095017215,0.85,0.00013215112975224693,3.141592653589793,0.09662759785146102
4,0.04141193095017215,1.0,0.00015547191735558463,0.15,0.025762430381872203
4,0.04141193095017215,1.0,0.00015547191735558463,0.48239918373219925,0.025742479604345503
4,0.04141193095017215,1.0,0.00015547191735558463,0.8147983674643985,0.02570371842367325
4,0.04141193095017215,1.0,0.00015547191735558463,1.1471975511965977,0.025650384259799708
4,0.04141193095017215,1.0,0.00015547191735558463,1.4795967349287968,0.025588309795428588
4,0.04141193095017215,1.0,0.00015547191735558463,1.8119959186609962,0.025524287447759475
4,0.04141193095017215,1.0,0.00015547191735558463,2.1443951023931955,0.025465327097879298
4,0.04141193095017215,1.0,0.00015547191735558463,2.4767942861253944,0.025417888233498998
4,0.04141193095017215,1.0,0.00015547191735558463,2.8091934698575938,0.025387170797080527
4,0.04141193095017215,1.0,0.00015547191735558463,3.141592653589793,0.02537654311282167
4,0.058094750193111264,0.15,4.75181347083152e-05,0.15,0.4302984795969158
4,0.058094750193111264,0.15,4.75181347083152e-05,0.48239918373219925,0.43029747637543436
4,0.058094750193111264,0.15,4.75181347083152e-05,0.8147983674643985,0.4302955271497244
4,0.058094750193111264,0.15,4.75181347083152e-05,1.1471975511965977,0.43029284521414013
4,0.058094750193111264,0.15,4.75181347083152e-05,1.4795967349287968,0.43028972416115185
4,0.058094750193111264,0.15,4.75181347083152e-05,1.8119959186609962,0.43028650558109316
4,0.058094750193111264,0.15,4.75181347083152e-05,2.1443951023931955,0.43028354184637774
4,0.058094750193111264,0.15,4.75181347083152e-05,2.4767942861253944,0.4302811575166259
4,0.058094750193111264,0.15,4.75181347083152e-05,2.8091934698575938,0.43027961374268964
4,0.058094750193111264,0.15,4.75181347083152e-05,3.141592653589793,0.430279079645588
4,0.058094750193111264,0.3,9.50362694166304e-05,0.15,0.3605857083046018
4,0.058094750193111264,0.3,9.50362694166304e-05,0.48239918373219925,0.3605817910229432
4,0.058094750193111264,0.3,9.50362694166304e-05,0.8147983674643985,0.3605741793592374
4,0.058094750193111264,0.3,9.50362694166304e-05,1.1471975511965977,0.36056370630383894
4,0.058094750193111264,0.3,9.50362694166304e-05,1.4795967349287968,0.3605515174181897
4,0.058094750193111264,0.3,9.50362694166304e-05,1.8119959186609962,0.3605389466183784
4,0.058094750193111264,0.3,9.50362694166304e-05,2.1443951023931955,0.3605273702399119
4,0.058094750193111264,0.3,9.50362694166304e-05,2.4767942861253944,0.3605180563686581
4,0.058094750193111264,0.3,9.50362694166304e-05,2.8091934698575938,0.36051202564584517
4,0.058094750193111264,0.3,9.50362694166304e-05,3.141592653589793,0.36050993915805707
4,0.058094750193111264,0.5,0.00015839378236105067,0.15,0.2676178700098366
4,0.058094750193111264,0.5,0.00015839378236105067,0.48239918373219925,0.2676073409183546
4,0.058094750193111264,0.5,0.00015839378236105067,0.8147983674643985,0.2675868845759455
4,0.058094750193111264,0.5,0.00015839378236105067,1.1471975511965977,0.26755873622731574
4,0.058094750193111264,0.5,0.00015839378236105067,1.4795967349287968,0.2675259735214244
4,0.058094750193111264,0.5,0.00015839378236105067,1.8119959186609962,0.26749218107388173
4,0.058094750193111264,0.5,0.00015839378236105067,2.1443951023931955,0.2674610589580968
4,0.058094750193111264,0.5,0.00015839378236105067,2.4767942861253944,0.2674360174050927
4,0.058094750193111264,0.5,0.00015839378236105067,2.8091934698575938,0.2674198020903036
4,0.058094750193111264,0.5,0.00015839378236105067,3.141592653589793,0.2674141917913291
4,0.058094750193111264,0.7,0.00022175129530547092,0.15,0.17463008446214978
4,0.058094750193111264,0.7,0.00022175129530547092,0.48239918373219925,0.1746101421440387
4,0.058094750193111264,0.7,0.00022175129530547092,0.8147983674643985,0.1745713954164323
4,0.058094750193111264,0.7,0.00022175129530547092,1.1471975511965977,0.1745180761150915
4,0.058094750193111264,0.7,0.00022175129530547092,1.4795967349287968,0.17445601165369173
4,0.058094750193111264,0.7,0.00022175129530547092,1.8119959186609962,0.1743919914001737
4,0.058094750193111264,0.7,0.00022175129530547092,2.1443951023931955,0.1743330255787623
4,0.058094750193111264,0.7,0.00022175129530547092,2.4767942861253944,0.1742855771612124
4,0.058094750193111264,0.7,0.00022175129530547092,2.8091934698575938,0.17425485109227723
4,0.058094750193111264,0.7,0.00022175129530547092,3.141592653589793,0.17424421997336337
4,0.058094750193111264,0.85,0.0002692694300137861,0.15,0.10487617436688468
4,0.058094750193111264,0.85,0.0002692694300137861,0.48239918373219925,0.10484753782650191
4,0.058094750193111264,0.85,0.0002692694300137861,0.8147983674643985,0.10479189751404894
4,0.058094750193111264,0.85,0.0002692694300137861,1.1471975511965977,0.10471532811715689
4,0.058094750193111264,0.85,0.0002692694300137861,1.4795967349287968,0.10462619613611102
4,0.058094750193111264,0.85,0.0002692694300137861,1.8119959186609962,0.10453425079809264
4,0.058094750193111264,0.85,0.0002692694300137861,2.1443951023931955,0.10444956046257547
4,0.058094750193111264,0.85,0.0002692694300137861,2.4767942861253944,0.10438140926362882
4,0.058094750193111264,0.85,0.0002692694300137861,2.8091934698575938,0.10433727536601456
4,0.058094750193111264,0.85,0.0002692694300137861,3.141592653589793,0.10432200493490473
4,0.058094750193111264,1.0,0.00031678756472210134,0.15,0.035111075303925876
4,0.058094750193111264,1.0,0.00031678756472210134,0.48239918373219925,0.03507250346147295
4,0.058094750193111264,1.0,0.00031678756472210134,0.8147983674643985,0.03499755767333457
4,0.058094750193111264,1.0,0.00031678756472210134,1.1471975511965977,0.03489441798945214
